Date,Object,Price,Location,Category,Object Type,Material,Link
2018-12-25 00:00:00,"Sold Dec 25 , 2018 saharan NEOLITHIC Schist ARROWHEAD 19.5 mm LONG ",5.9,Mauritania,pre-historic | ,weapon | ,?,https://www.ebay.com/itm/Saharian-NEOLITHIC-Schist-ARROWHEAD-19-5-mm-LONG/123551588417?hash=item1cc43fa041%3Ag%3AibwAAOSwY0ZcGN0T&LH_Auction=1
2019-04-02 00:00:00,"Sold Apr 2 , 2019 Rare ancient Egyptian blue faience dog amulet ring , 300 bc ",53.79,0,egyptian  | ,religious | jewellery | ,terracotta | ,"Uk, United Kingdom"
2018-12-01 00:00:00,"Sold Dec 1 , 2018 FANTASTIC ANCIENT EGYPTIAN mullet PENDANT .SUPERB.20,1 p.65 MM ",28.39,United Kingdom,egyptian  | ,religious | jewellery | ,?,https://www.ebay.com/itm/FANTASTIC-ANCIENT-EGYPTIAN-AMULLET-PENDANT-SUPERB-20-1-GR-65-MM/253992958939?hash=item3b2328fbdb%3Ag%3AxaEAAOSwwFNb9WqM&LH_Auction=1
2019-04-16 00:00:00,"Sold Apr 16 , 2019 DETECTOR FINDS UNIDENTIFIED BRONZE MOUNT ",35.43,0,?,tool | ,metal | ,"Didcot, United Kingdom"
2019-01-14 00:00:00,"Sold Jan 14 , 2019 Rare ancient stone Near Eastern Seal , 300 bc . ",12.58,United Kingdom,near east | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/Rare-ancient-stone-Near-Eastern-Seal-300-bc/264126303742?hash=item3d7f278dfe%3Ag%3A720AAOSwcXhcNgYC&LH_Auction=1
2018-12-18 00:00:00,"Sold Dec 18 , 2018 DETECTOR FINDS ROMAN PERIOD LEGIONARY OBJECT POMMEL ",1.31,United Kingdom,roman | ,?,?,https://www.ebay.com/itm/DETECTOR-FINDS-ROMAN-PERIOD-LEGIONARY-OBJECT-POMMEL/153299656717?hash=item23b15f200d%3Ag%3AsiMAAOSwgVJcEA9n&LH_Auction=1
2019-01-22 00:00:00,"Sold Jan 22 , 2019 Small bronze cat figure , Egyptian style ",11.91,United States,egyptian  | ,?,metal | ,https://www.ebay.com/itm/Small-bronze-cat-figure-Egyptian-style/264155662099?hash=item3d80e78713%3Ag%3AZ80AAOSwT6pV2SjS&LH_Auction=1
2019-04-24 00:00:00,"Sold Apr 24 , 2019 AUTHENTIC LOT OF 4 ANCIENT SCYTHIAN BRONZE ARROW HEADS a38 ",8.53,0,central asia | ,weapon | ,metal | ,"Southsea, United Kingdom"
2019-02-24 00:00:00,"Sold Feb 24 , 2019 Stunning Unique Ancient Roman Silver ring Snake Senatorial Fine artifact ",100,Bulgaria,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/Stunning-Unique-Ancient-Roman-Silver-ring-Snake-Senatorial-Fine-artifact/173798810456?hash=item2877376358%3Ag%3AlUkAAOSw3qVcaa8w&LH_Auction=1
2018-10-29 00:00:00,"Sold Oct 29 , 2018 Ancient Roman Senatorial Legionary Silver ring emperor JULIUS CAESAR amazing ",86,,roman | ,jewellery | ,metal | ,
2018-11-16 00:00:00,"Sold Nov 16 , 2018 Rare Big Ancient Silver Viking thorn Hammer Amulet Pendant C th / 9th.cent AD . ",11.5,Bulgaria,viking | ,religious | jewellery | ,metal | ,https://www.ebay.com/itm/Rare-Big-Ancient-Silver-Viking-Thors-Hammer-Amulet-Pendant-C-8th-9th-cent-AD/173632187646?hash=item286d48ecfe%3Ag%3AAuwAAOSwo2xb5f70&LH_Auction=1
2019-01-13 00:00:00,"Sold Jan 13 , 2019 LOT OF 3 ANCIENT ROMAN COINS ",23.5,Bosnia and Herzegovina,roman | ,coin | ,?,https://www.ebay.com/itm/LOT-OF-3-ANCIENT-ROMAN-COINS/273642998384?hash=item3fb664ca70%3Ag%3Ay3kAAOSwUu5cMmuT&LH_Auction=1
2019-03-03 00:00:00,"Sold Mar 3 , 2019 BEAUTIFUL ANCIENT GREEK SILVER APPLIQUE POMMEL FRAGMENT EROS HEAD ",2.89,United Kingdom,greek | ,?,metal | ,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-GREEK-SILVER-APPLIQUE-POMMEL-FRAGMENT-EROS-HEAD/153390510601?hash=item23b6c97209%3Ag%3Ah3MAAOSw%7ETdcb%7E3a&LH_Auction=1
2018-11-29 00:00:00,"Sold Nov 29 , 2018 a* VERY FINE a* Ancient Roman bronze a* GAMBLERS a* Ring ",1.99,Thailand,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/VERY-FINE-Ancient-Roman-bronze-GAMBLERS-Ring/113382475187?hash=item1a661f45b3%3Ag%3AQrMAAOSw1IVb8eA2&LH_Auction=1
2018-11-07 00:00:00,"Sold Nov 7 , 2018 Giant roman seal ring with intaglio ",46.8,Germany,roman | ,jewellery | tool | ,?,https://www.ebay.com/itm/Giant-roman-seal-ring-with-intaglio/302941303736?hash=item4688b573b8%3Ag%3AJSUAAOSw1iVb2ghn&LH_Auction=1
2018-11-13 00:00:00,"Sold Nov 13 , 2018 Roman ancient brooches fibula artifacts 1 3 century AD ",23.5,Bulgaria,roman | ,clothing | ,?,https://www.ebay.com/itm/Roman-ancient-brooches-fibula-artifacts-1-3-century-AD/163362516464?hash=item26092a2df0%3Ag%3A6goAAOSwGUpb5L1e&LH_Auction=1
2019-02-17 00:00:00,"Sold Feb 17 , 2019 SUPERB ARCHAIC ROMAN BRONZE MEDICAL TWEEZERS LARGE SIZE RARE 17 ",9.27,United Kingdom,roman | ,tool | ,metal | ,https://www.ebay.com/itm/SUPERB-ARCHAIC-ROMAN-BRONZE-MEDICAL-TWEEZERS-LARGE-SIZE-RARE-17/153372959692?hash=item23b5bda3cc%3Ag%3AVhwAAOSwoG1cYC9X&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 Roman Ancient silver & agate ring ",10.5,0,roman | ,jewellery | ,metal | stone | ,"Bangkok, Thailand"
2019-05-04 00:00:00,"Sold  May 4, 2019 ROMAN BRITISH  AND SAXON COARSEWARE POTTERY",1.31,0,roman | medieval | ,vessel | ,terracotta | ,"London, United Kingdom"
2019-02-16 00:00:00,"Sold Feb 16 , 2019 RARE BEAUTIFUL PHOENICIAN DECORATIVE FINGER RING 30059 ( 4 ) ",41.05,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/RARE-BEAUTIFUL-PHOENICIAN-DECORATIVE-FINGER-RING-300BC-4/312471276663?hash=item48c0bd4c77%3Ag%3ARngAAOSwVZ1cYZdl&LH_Auction=1
2019-02-14 00:00:00,"Sold Feb 14 , 2019 Unique Ancient Solid Silver Roman Wonderful deer old Ring ",17.5,Thailand,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/Unique-Ancient-Solid-Silver-Roman-Wonderful-deer-old-Ring/123637687832?hash=item1cc9616618%3Ag%3AQHQAAOSw6lpcXxEj&LH_Auction=1
2019-04-27 00:00:00,"Sold Apr 27 , 2019 ROMAN ANCIENT BRONZE COMB 200 400 AD ( 1 ) OVER 15.7 cm WIDE ! ! ! ! ",334.53,0,roman | ,tool | ,metal | ,"Forest Row, East Sussex, United Kingdom"
2019-03-22 00:00:00,"Sold Mar 22 , 2019 Wonderful Old Unique Carved Face Jade Stone Statue Amulet # oh ",38,Thailand,?,statue | religious | ,stone | ,https://www.ebay.com/itm/Wonderful-Old-Unique-Carved-Face-Jade-Stone-Statue-Amulet-9H/273766124114?hash=item3fbdbb8a52%3Ag%3AiJ4AAOSw411cWeE4&LH_Auction=1
2019-03-12 00:00:00,"Sold Mar 12 , 2019 Ancient Ultra Rare Silver Viking Odin Mythology Amulet C th / 11th.cent AD . ",52.01,Morocco,viking | ,religious | ,metal | ,https://www.ebay.com/itm/Ancient-Ultra-Rare-Silver-Viking-Odin-Mythology-Amulet-C-8th-11th-cent-AD/173823424982?hash=item2878aef9d6%3Ag%3ArccAAOSwaAlcfs-j&LH_Auction=1
2018-12-18 00:00:00,"Sold Dec 18 , 2018 Post medieval period ring with Beryl gemstone . 18 century ",11.5,United Kingdom,medieval | ,jewellery | ,stone | ,https://www.ebay.com/itm/Post-medieval-period-ring-with-Beryl-gemstone-18-century/392191213230?hash=item5b506afeae%3Ag%3ArqkAAOSwPVFcD1mU&LH_Auction=1
2018-12-22 00:00:00,"Sold Dec 22 , 2018 RARE HUGE PHOENICIAN GLASS FACE PIN 30059 SUPER QUALITY ( 1 ) ",29.14,United Kingdom,near east | ,clothing | ,glass | ,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-GLASS-FACE-PIN-300BC-SUPER-QUALITY-1/312383961621?hash=item48bb88fa15%3Ag%3AVtoAAOSwT2hcF-BS&LH_Auction=1
2019-02-16 00:00:00,"Sold Feb 16 , 2019 BEAUTIFUL ANCIENT EGYPTIAN BLUE AMULET 300 BC ( 7 ) ",8.61,United Kingdom,egyptian  | ,religious | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-BLUE-AMULET-300-BC-7/312471258352?hash=item48c0bd04f0%3Ag%3A634AAOSwQd5cYZPz&LH_Auction=1
2019-01-27 00:00:00,"Sold Jan 27 , 2019 ANCIENT LEAD RITUAL MIRROR ",16,Serbia,?,religious | household | ,metal | ,https://www.ebay.com/itm/ANCIENT-LEAD-RITUAL-MIRROR/202572068629?hash=item2f2a3c7715%3Ag%3AQf4AAOSwU0hcRSyj&LH_Auction=1
2018-11-27 00:00:00,"Sold Nov 27 , 2018 Ancient Viking Bronze pendant AMULET ` Rustling wind d' GREAT SAVE ",1.7,,viking | ,jewellery | religious | ,metal | ,
2018-11-04 00:00:00,"Sold Nov 4 , 2018 Rose Gold hitchin in protective acrylic case HOT NEW ",0.27,China,?,?,metal | ,https://www.ebay.com/itm/Rose-Gold-Bitcoin-in-protective-acrylic-case-HOT-NEW/132838533590?hash=item1eedcb29d6%3Ag%3Aq%7EQAAOSwlQ5bYRQW&LH_Auction=1
2019-01-31 00:00:00,"Sold Jan 31 , 2019 Gold plated Lovely pendant with Ancient Emperor face seal intaglio # x ",26.88,Thailand,?,jewellery | tool | ,metal | ,https://www.ebay.com/itm/Gold-plated-Lovely-pendant-with-Ancient-Emperor-face-seal-intaglio-8X/273673757061?hash=item3fb83a2185%3Ag%3ALasAAOSwnQ1cTLUj&LH_Auction=1
2019-01-04 00:00:00,"Sold Jan 4 , 2019 Ancient Roman Senatorial SILVER Pendant inscribed Legionary WARRIOR CAVALRY ",15.5,Bulgaria,roman | ,jewellery | text | ,metal | ,https://www.ebay.com/itm/Ancient-Roman-Senatorial-SILVER-Pendant-Inskribed-Legionary-WARRIOR-CAVALRY/332966595165?hash=item4d865b0a5d%3Ag%3ABOkAAOSwgnJcG2mp&LH_Auction=1
2018-12-30 00:00:00,"Sold Dec 30 , 2018 VERY RARE ANCIENT ROMAN STONE INCISED STAMP SEAL 2 th CENTURY AD 541 ",15.23,United Kingdom,roman | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/VERY-RARE-ANCIENT-ROMAN-STONE-INCISED-STAMP-SEAL-2-4th-CENTURY-AD-D541/303001806738?hash=item468c50a792%3Ag%3AdQUAAOSwdjdZ75no&LH_Auction=1
2019-01-23 00:00:00,"Sold Jan 23 , 2019 VERY FINE SAHARA NEOLITHIC POINT TRANSLUCENT 2 1.4 d' ",18.5,United States,pre-historic | ,weapon | ,?,https://www.ebay.com/itm/VERY-FINE-SAHARA-NEOLITHIC-POINT-TRANSLUCENT-2-1-4/362535252392?hash=item5468c8f1a8%3Ag%3AoBwAAOSw%7E2VcP%7ERA&LH_Auction=1
2018-12-03 00:00:00,"Sold Dec 3 , 2018 EXTREMELY Ancient VIKING BRONZE RING museum quality ARTIFACT VERY AMAZING ",0.99,Morocco,viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/EXTREMELY-Ancient-VIKING-BRONZE-RING-museum-quality-ARTIFACT-VERY-AMAZING/292837442577?hash=item442e78c411%3Ag%3ALPkAAOSw0ZRb62si&LH_Auction=1
2019-03-31 00:00:00,"Sold Mar 31 , 2019 CELTIC Bronze Proto BELL MONEY Artifact Circa th th Century BC ",2,Canada,celtic | ,coin | ,metal | ,https://www.ebay.com/itm/CELTIC-Bronze-Proto-BELL-MONEY-Artifact-Circa-7th-5th-Century-BC/233177452046?hash=item364a758e0e%3Ag%3AeigAAOSwJm9cl52V&LH_Auction=1
2019-03-27 00:00:00,"Sold Mar 27 , 2019 AUTHENTIC ANCIENT ROMAN LAPIS LAZULI BEADED NECKLACE WEARABLE +690 ",59.73,United Kingdom,roman | ,jewellery | ,stone | ,https://www.ebay.com/itm/AUTHENTIC-ANCIENT-ROMAN-LAPIS-LAZULI-BEADED-NECKLACE-WEARABLE-J690/254164610237?hash=item3b2d642cbd%3Ag%3AM%7E8AAOSwLXFci7aN&LH_Auction=1
2019-01-10 00:00:00,"Sold Jan 10 , 2019 GOING OUT OF BUSINESS SALE ! RARE judea BOWL~ISRAEL~ TIME OF KING DAVID ! 1000.0 ",41,United States,near east | ,?,?,https://www.ebay.com/itm/GOING-OUT-OF-BUSINESS-SALE-RARE-JUDEAN-BOWL-ISRAEL-TIME-OF-KING-DAVID-1000BC/192776552007?hash=item2ce260be47%3Ag%3AUosAAOSwakJcKsqX&LH_Auction=1
2019-01-24 00:00:00,"Sold Jan 24 , 2019 ANCIENT ROMAN BRONZE a* HAIRPIN a* 3 4 CENTURY AD . ",1.99,United Kingdom,roman | ,?,metal | ,https://www.ebay.com/itm/ANCIENT-ROMAN-BRONZE-HAIRPIN-3-4-CENTURY-AD/352571639317?hash=item5216e84615%3Ag%3AUkYAAOSws7VcQRIN&LH_Auction=1
2018-12-16 00:00:00,"Sold Dec 16 , 2018 Ancient Roman Glass Bottle or Flask terracotta with painted fish 100 % old in ",117.74,United States,roman | ,vessel | ,glass | terracotta | ,https://www.ebay.com/itm/Ancient-Roman-Glass-Bottle-or-Flask-terracotta-with-painted-fish-100-old-3in/372532428018?hash=item56bca9bcf2%3Ag%3AOuwAAOSwQXlcEDpc&LH_Auction=1
2019-02-09 00:00:00,"Sold Feb 9 , 2019 Ancient Viking Bronze Cross . Rare Amulet with Norse Eternity Knot , c 950 1000 Ad ",49.95,United Kingdom,viking | ,religious | ,metal | ,https://www.ebay.com/itm/Ancient-Viking-Bronze-Cross-Rare-Amulet-with-Norse-Eternity-Knot-c-950-1000-Ad/264177099275?hash=item3d822ea20b%3Ag%3AwboAAOSwH61cVd2C&LH_Auction=1
2019-04-25 00:00:00,"Sold Apr 25 , 2019 Ancient Egyptian Antiquities rare 24 Amulets ( 1816 BC ) ",70,0,egyptian  | ,religious | ,?,"Cairo, Egypt"
2019-02-15 00:00:00,"Sold Feb 15 , 2019 Ancient Roman Ceramic Seal Stamp . Profile Bust Head of Woman , circa 250 350 Ad . ",25.16,United Kingdom,roman | ,jewellery | tool | statue | ,terracotta | ,https://www.ebay.com/itm/Ancient-Roman-Ceramic-Seal-Stamp-Profile-Bust-Head-of-Woman-circa-250-350-Ad/264187056164?hash=item3d82c69024%3Ag%3Avw8AAOSwFstcXLX%7E&LH_Auction=1
2019-04-01 00:00:00,"Sold Apr 1 , 2019 LOW OUTBID ! ! EXTREMELY Ancient VIKING SILVER RING museum quality ARTIFACT ",1,Morocco,viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/LOW-OUTBID-EXTREMELY-Ancient-VIKING-SILVER-RING-museum-quality-ARTIFACT/173847156438?hash=item287a1916d6%3Ag%3ARJUAAOSwNAtcfIRK&LH_Auction=1
2019-03-29 00:00:00,"Sold Mar 29 , 2019 QUALITY ANCIENT BRONZE ARROW HEAD 120018 NO RESERVE ! 0112 ",15.74,0,?,weapon | ,metal | ,"Colchester, Essex, United Kingdom"
2019-03-03 00:00:00,"Sold Mar 3 , 2019 Very Rare Pottery Neolithic Age ritual Vessel circa 3800 3200 BC . ",36,,pre-historic | ,vessel | religious | ,terracotta | ,
2018-10-28 00:00:00,"Sold Oct 28 , 2018 Gold hitchin Plated Protective acrylic case hitchin Collection gifts ",0.06,China,?,?,metal | ,https://www.ebay.com/itm/Gold-BITCOIN-Plated-Protective-acrylic-case-Bitcoin-Collection-gifts/132830061903?hash=item1eed49e54f%3Ag%3A6BMAAOSwgiRZvuKY&LH_Auction=1
2018-12-09 00:00:00,"Sold Dec 9 , 2018 INTERESTING RICHLY DECORATED MEDIEVAL ERA PENDANT AMULET WEARABLE ",12.99,Austria,medieval | ,jewellery | religious | ,?,https://www.ebay.com/itm/INTERESTING-RICHLY-DECORATED-MEDIEVAL-ERA-PENDANT-AMULET-WEARABLE/323579348186?hash=item4b56d504da%3Ag%3AflQAAOSwsGpcBBfH&LH_Auction=1
2018-11-04 00:00:00,"Sold Nov 4 , 2018 Eye Care pcs Portable Mini Travel Contact Lens Case Box ",0.06,,?,?,?,
2019-03-09 00:00:00,"Sold Mar 9 , 2019 ANCIENT MILITARY LEGIONARY LEG.XXII BRONZE SEAL RING 10.982 32.568 ( inner 21.599 ",403.55,United Kingdom,?,jewellery | tool | ,metal | ,https://www.ebay.com/itm/ANCIENT-MILITARY-LEGIONARY-LEG-XXII-BRONZE-SEAL-RING-10-9gr-32-5mm-inner-21-5mm/264216193930?hash=item3d84832b8a%3Ag%3Avf4AAOSwZ2pcdjOX&LH_Auction=1
2019-02-03 00:00:00,"Sold Feb 3 , 2019 VERY BEAUTIFUL CIRCA 1500BCE ANCIENT EGYPTIAN HORUS canonic JAR WITH CARTOUCHE ",147,United Kingdom,egyptian  | ,religious | vessel | ,?,https://www.ebay.com/itm/VERY-BEAUTIFUL-CIRCA-1500BCE-ANCIENT-EGYPTIAN-HORUS-CANOPIC-JAR-WITH-CARTOUCHE/223347215827?hash=item3400880dd3%3Ag%3ApxEAAOSwzaJcH7i6&LH_Auction=1
2019-03-17 00:00:00,"Sold Mar 17 , 2019 2 RARE SILVERED VIKING ERA BUCKET AND strands / original unique items ",1.25,Austria,viking | ,?,metal | ,https://www.ebay.com/itm/2-RARE-SILVERED-VIKING-ERA-BUCKET-AND-STRAPENDS-original-unique-items/192849557003?hash=item2ce6bab60b%3Ag%3AsVcAAOSwtM9cgTxF&LH_Auction=1
2019-03-17 00:00:00,"Sold Mar 17 , 2019 3479 Ancient Roman bronze fibula 2 3 century AD ",9.33,0,roman | ,clothing | ,metal | ,"London, United Kingdom"
2019-01-27 00:00:00,"Sold Jan 27 , 2019 Rare ancient stone Near Eastern cylinder seal pendant , 300 bc ",22.51,United Kingdom,near east | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/Rare-ancient-stone-Near-Eastern-cylinder-seal-pendant-300-bc/264157146110?hash=item3d80fe2bfe%3Ag%3AEAcAAOSw1%7EpcRzmo&LH_Auction=1
2018-11-25 00:00:00,"Sold Nov 25 , 2018 RARE HUGE PHOENICIAN BANGLE 30059 SUPER QUALITY ( 2 ) ",29.68,United Kingdom,near east | ,jewellery | ,?,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-BANGLE-300BC-SUPER-QUALITY-2/312330185294?hash=item48b8546a4e%3Ag%3ABJwAAOSwa29b9HLS&LH_Auction=1
2019-02-10 00:00:00,"Sold  Feb 10, 2019  EXTREMELY RARE ANCIENT LEGIONARY ENGRAVED SILVER BOX TRINKET VERY AMAZING",80,Morocco,?,household | ,metal | ,https://www.ebay.com/itm/EXTREMELY-RARE-ANCIENT-LEGIONARY-ENGRAVED-SILVER-BOX-TRINKET-VERY-AMAZING/254104427306?hash=item3b29cddb2a%3Ag%3AfTMAAOSwQXlcQ5XI&LH_Auction=1
2019-01-07 00:00:00,"Sold Jan 7 , 2019 Rare Ancient ROMAN Bronze RING 9 10 AD century ARTIFACT Magnificent RING ",70.69,Morocco,roman | ,jewellery | ,metal | ,https://www.ebay.com/itm/Rare-Ancient-ROMAN-Bronze-RING-9-10-AD-century-ARTIFACT-Magnificent-RING/173712584908?hash=item287213b0cc%3Ag%3APPcAAOSwAThcJvDY&LH_Auction=1
2018-11-18 00:00:00,"Sold Nov 18 , 2018 BEAUTIFUL ANCIENT EGYPTIAN STATUE 300 BC ( 2 ) LARGE ! ! ! ! ! ",88.6,United Kingdom,egyptian  | ,statue | ,?,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-EGYPTIAN-STATUE-300-BC-2-LARGE/312317588513?hash=item48b7943421%3Ag%3A%7ECcAAOSwQ5pb6uYz&LH_Auction=1
2018-11-21 00:00:00,"Sold Nov 21 , 2018 Ancient VIKING BRONZE TWISTED BRACELET CUFF museum artifact VERY Stunning ",1,Morocco,viking | ,jewellery | ,metal | ,https://www.ebay.com/itm/Ancient-VIKING-BRONZE-TWISTED-BRACELET-CUFF-museum-artifact-VERY-Stunning/253976521125?hash=item3b222e29a5%3Ag%3A%7EecAAOSwU1Nb222l&LH_Auction=1
2018-12-18 00:00:00,"Sold Dec 18 , 2018 NICE ANCIENT IRON FIRE STARTER IN TOP CONDITION+++WITH FLINT and THE CHAIN+++ ",19.99,Norway,?,tool | ,metal | stone | ,https://www.ebay.com/itm/NICE-ANCIENT-IRON-FIRE-STARTER-IN-TOP-CONDITION-WITH-FLINT-and-THE-CHAIN/323594432658?hash=item4b57bb3092%3Ag%3A8F0AAOSwyRdb%7EHqA&LH_Auction=1
2019-02-06 00:00:00,"Sold  Feb 6, 2019 Ancient Viking Celtic Norse Pendant AMULET inscribed symbols Wearable AMAZING",22.5,,viking | celtic | ,jewellery | religious | text | ,?,
2019-01-12 00:00:00,"Sold Jan 12 , 2019 RARE HUGE PHOENICIAN VASE PENDANT 30059 SUPER QUALITY ( 2 ) ",1.28,United Kingdom,near east | ,vessel | jewellery | ,?,https://www.ebay.com/itm/RARE-HUGE-PHOENICIAN-VASE-PENDANT-300BC-SUPER-QUALITY-2/312418564313?hash=item48bd98f8d9%3Ag%3AuE0AAOSwTDpcM1r1&LH_Auction=1
2018-10-26 00:00:00,"Sold Oct 26 , 2018 RARE HUGE LAPIS LAZULI NEAR EASTERN BEAD SEAL 300 BC ( 1 ) ",20.65,United Kingdom,near east | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/RARE-HUGE-LAPIS-LAZULI-NEAR-EASTERN-BEAD-SEAL-300-BC-1/332845741880?hash=item4d7f26f738%3Ag%3AhXIAAOSwDP1bya42&LH_Auction=1
2019-03-12 00:00:00,"Sold Mar 12 , 2019 Rare large stone near eastern cylinder seal , 300 bc . ",8.54,United Kingdom,near east | ,jewellery | tool | ,stone | ,https://www.ebay.com/itm/Rare-large-stone-near-eastern-cylinder-seal-300-bc/264228516737?hash=item3d853f3381%3Ag%3AECAAAOSweTlcgQag&LH_Auction=1
2019-03-11 00:00:00,"Sold Mar 11 , 2019 AD 198 217 Caracalla Ancient Roman Silver Denarius of ",45,United States,roman | ,coin | ,metal | ,https://www.ebay.com/itm/AD-198-217-Caracalla-Ancient-Roman-Silver-Denarius-XF/392250952102?hash=item5b53fa89a6%3Ag%3AjDgAAOSwIO9ceXGM&LH_Auction=1
2019-01-28 00:00:00,"Sold Jan 28 , 2019 LOT OF 6 BYZANTINE BRONZE WEIGHTS CIRCA 500 700 AD ",83.83,Cyprus,greek | ,tool | ,metal | ,https://www.ebay.com/itm/LOT-OF-6-BYZANTINE-BRONZE-WEIGHTS-CIRCA-500-700-AD/202572681822?hash=item2f2a45d25e%3Ag%3ASIMAAOSwW%7EJcRhnE&LH_Auction=1
2019-03-22 00:00:00,"Sold Mar 22 , 2019 VERY RARE MIDDLE EAST TERRACOTTA ORNAMENT WITH BULL HEAD CA 1500 700 BC ",17.17,,near east | ,decoration | ,terracotta | ,
