Date,Object,Price,Location,Category,Object Type,Material,Seller,Link
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL ANCIENT ROMAN NEAR EASTERN BRONZE PENDANT DEPICTING MALE FIGURE",36.6,United Kingdom,roman | near east | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-ROMAN-NEAR-EASTERN-BRONZE-PENDANT-DEPICTING-MALE-FIGURE/153748228769?hash=item23cc1bcaa1%3Ag%3AnbkAAOSwsNNd5jk0&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL ANCIENT SAXON SILVER HAIR OR GARMENT PIN WITH RED STONE INSERT",32.66,United Kingdom,medieval | ,household | ,metal | stone | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-SAXON-SILVER-HAIR-OR-GARMENT-PIN-WITH-RED-STONE-INSERT/153748229185?hash=item23cc1bcc41%3Ag%3AJ-MAAOSwmgNd5jl5&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL ANCIENT STYLE GOLD PLATED RING WITH BYZANTINE COIN INSET",37.91,United Kingdom,greek | ,jewellery | coin | ,metal | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-ANCIENT-STYLE-GOLD-PLATED-RING-WITH-BYZANTINE-COIN-INSET/153748332634?hash=item23cc1d605a%3Ag%3AbLgAAOSwltVd5lpy&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Beautiful buckles and buttons 10-12 centuries",29.99,Ukraine,?,clothing | ,?,vikingheritag,https://www.ebay.com/itm/Beautiful-buckles-and-buttons-10-12-centuries/184072247503?hash=item2adb8f98cf%3Ag%3AsScAAOSwy9VdSv9b&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL LATE MEDIEVAL ISLAMIC OTTOMANS GOLD GILDED RING WITH AGATE STONE",69.28,United Kingdom,medieval | islamic | ,jewellery | ,metal | stone | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-ISLAMIC-OTTOMANS-GOLD-GILDED-RING-WITH-AGATE-STONE/153748315463?hash=item23cc1d1d47%3Ag%3AEnkAAOSwuQNd5lVz&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL LATE MEDIEVAL RELIGIOUS BRONZE PENDANT CIRCA 1500-1600AD",17.35,United Kingdom,medieval | ,jewellery | religious | ,metal | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-LATE-MEDIEVAL-RELIGIOUS-BRONZE-PENDANT-CIRCA-1500-1600AD/153748269748?hash=item23cc1c6ab4%3Ag%3AM%7EsAAOSwxlBd5kgm&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL OLD ANTIQUE EGYPTIAN GOLD GILDED STONE BASTET CAT STATUETTE 15CM+",287.56,United Kingdom,egyptian  | ,religious | statue | ,stone | metal | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-OLD-ANTIQUE-EGYPTIAN-GOLD-GILDED-STONE-BASTET-CAT-STATUETTE-15CM/153748191943?hash=item23cc1b3ac7%3Ag%3A%7E38AAOSw04pd5izP&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BEAUTIFUL OLD BRONZE RING WITH LION HEAD BEZEL WEARABLE",26.14,United Kingdom,?,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/BEAUTIFUL-OLD-BRONZE-RING-WITH-LION-HEAD-BEZEL-WEARABLE/153748333024?hash=item23cc1d61e0%3Ag%3AJWIAAOSwHwld5lqK&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BRAZIL ANTROMOMORPHIC FIGURINE  KARAJA TRIBE-  Old Unusual Native Pottery",40.0,Brazil,?,statue | vessel | ,terracotta | ,artdrops,https://www.ebay.com/itm/BRAZIL-ANTROMOMORPHIC-FIGURINE-KARAJA-TRIBE-Old-Unusual-Native-Pottery/254439116580?hash=item3b3dc0cf24%3Ag%3AqfkAAOSwbcBdoye8&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 BRITISH FOUND CIRCA 100BC-100AD ANCIENT CELTIC BRONZE BOAR MOUNT",115.02,United Kingdom,celtic | ,tool | ,metal | ,antiquiti,https://www.ebay.com/itm/BRITISH-FOUND-CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-BOAR-MOUNT/153748262638?hash=item23cc1c4eee%3Ag%3AOVwAAOSwSwdd5kUj&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Celtic collection  ancient artifact brooches amulets pendants 1 century BC",17.5,Ukraine,celtic | ,religious | ,?,tony.seller,https://www.ebay.com/itm/Celtic-collection-ancient-artifact-brooches-amulets-pendants-1-century-BC/163975857294?hash=item262db9048e%3Ag%3A6VgAAOSwg95d6WTh&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 100BC-100AD ANCIENT CELTIC BRONZE PROTO RING MONEY ANCIENT CURRENCY",24.66,United Kingdom,celtic | ,jewellery | coin | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-ANCIENT-CELTIC-BRONZE-PROTO-RING-MONEY-ANCIENT-CURRENCY/153748269292?hash=item23cc1c68ec%3Ag%3Ay9gAAOSwrQpd5kgE&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 100BC-100AD ANCIENT CELTIC SOLID SILVER BRACELET WEARABLE RARE",49.02,United Kingdom,celtic | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-100BC-100AD-ANCIENT-CELTIC-SOLID-SILVER-BRACELET-WEARABLE-RARE/153748227120?hash=item23cc1bc430%3Ag%3A%7ErgAAOSwuQNd5jhm&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE BUST SENATORIAL FIGURE RARE",65.36,United Kingdom,roman | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-BUST-SENATORIAL-FIGURE-RARE/153748226505?hash=item23cc1bc1c9%3Ag%3A6wYAAOSw0j5d5jgY&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE FITTING DEPICTING FACE OF EROS RARE",26.14,United Kingdom,roman | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-FITTING-DEPICTING-FACE-OF-EROS-RARE/153748267529?hash=item23cc1c6209%3Ag%3AspMAAOSw4PBd5kcy&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE IMPERIAL SVVATSTIKA BROOCH RARE",49.67,United Kingdom,roman | ,clothing | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-IMPERIAL-SVVATSTIKA-BROOCH-RARE/153748326935?hash=item23cc1d4a17%3Ag%3AbpQAAOSwPkhd5ljv&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE SENATORIAL BUST OF A BEARDED MALE RARE",66.66,United Kingdom,roman | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-SENATORIAL-BUST-OF-A-BEARDED-MALE-RARE/153748207312?hash=item23cc1b76d0%3Ag%3AciQAAOSw1hZd5jIX&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE STATUE FRAGMENT HEAD OF DIANA SCARCE",56.21,United Kingdom,roman | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-STATUE-FRAGMENT-HEAD-OF-DIANA-SCARCE/153748206702?hash=item23cc1b746e%3Ag%3AYxAAAOSwWxJd5jHS&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE STATUE PENDANT OF PRIAPUS EUROPEAN",104.57,United Kingdom,roman | european | ,statue | jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-STATUE-PENDANT-OF-PRIAPUS-EUROPEAN/153748263581?hash=item23cc1c529d%3Ag%3AncUAAOSwmENd5kWL&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE STATUETTE OF VENUS APHRODITE EUROPEAN",120.25,United Kingdom,roman | european | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-STATUETTE-OF-VENUS-APHRODITE-EUROPEAN/153748226079?hash=item23cc1bc01f%3Ag%3AAFIAAOSwKtBd5jfv&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE VOTIVE FIGURINE OF A PRIEST EUROPEAN FINDS",56.86,United Kingdom,roman | european | ,religious | statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-VOTIVE-FIGURINE-OF-A-PRIEST-EUROPEAN-FINDS/153748264391?hash=item23cc1c55c7%3Ag%3AaFIAAOSwmjZd5kXU&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN BRONZE VOTIVE STATUETTE BEARDED MALE FIGURE",32.68,United Kingdom,roman | ,religious | statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-BRONZE-VOTIVE-STATUETTE-BEARDED-MALE-FIGURE/153748269021?hash=item23cc1c67dd%3Ag%3AnxoAAOSwsmdd5kfl&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN SILVER WINGED PHALLUS PENDANT WITH GOLD GILT",91.5,United Kingdom,roman | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-SILVER-WINGED-PHALLUS-PENDANT-WITH-GOLD-GILT/153748333409?hash=item23cc1d6361%3Ag%3A24kAAOSw7XFd5lq9&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD ANCIENT ROMAN SOLID SILVER MEDICAL TOOL VERY INTERESTING ITEM",36.6,United Kingdom,roman | ,tool | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-ANCIENT-ROMAN-SOLID-SILVER-MEDICAL-TOOL-VERY-INTERESTING-ITEM/153748220082?hash=item23cc1ba8b2%3Ag%3AZagAAOSwADVd5jXw&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 200-300AD FINEST ROMAN BRONZE PHALLIC FERTILITY PHALLUS AMULET",52.28,United Kingdom,roman | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-200-300AD-FINEST-ROMAN-BRONZE-PHALLIC-FERTILITY-PHALLUS-AMULET/153748262985?hash=item23cc1c5049%3Ag%3ASfkAAOSwsCdd5kVO&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 300-400AD ANCIENT ROMAN BRONZE MILITARY AMPHORA SHAPED BROOCH RARE",23.53,United Kingdom,roman | ,clothing | vessel | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-300-400AD-ANCIENT-ROMAN-BRONZE-MILITARY-AMPHORA-SHAPED-BROOCH-RARE/153748332366?hash=item23cc1d5f4e%3Ag%3AszgAAOSwnAJd5lpT&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 300-400AD ROMAN EMPIRE IMPERIAL BRONZE DOLPHIN FIBULA BROOCH",33.98,United Kingdom,roman | ,clothing | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-300-400AD-ROMAN-EMPIRE-IMPERIAL-BRONZE-DOLPHIN-FIBULA-BROOCH/153748327175?hash=item23cc1d4b07%3Ag%3Ar4YAAOSwGnpd5lkQ&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 500BCE ANCIENT CELTIC HALSTATT SPIRAL SPECTACLE FIBULA VERY LARGE",111.1,United Kingdom,celtic | ,clothing | ,?,antiquiti,https://www.ebay.com/itm/CIRCA-500BCE-ANCIENT-CELTIC-HALSTATT-SPIRAL-SPECTACLE-FIBULA-VERY-LARGE/153748204730?hash=item23cc1b6cba%3Ag%3ADygAAOSw5fJd5jDq&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 500BCE ANCIENT EGYPTIAN GLAZED FAIENCE WINGED SCARAB WITH HEIROGLYPHICS",56.21,United Kingdom,egyptian  | ,jewellery | tool | ,terracotta | ,antiquiti,https://www.ebay.com/itm/CIRCA-500BCE-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-WINGED-SCARAB-WITH-HEIROGLYPHICS/153748222074?hash=item23cc1bb07a%3Ag%3A1H0AAOSwTRZd5jbr&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 664-332BCE ANCIENT EGYPTIAN GLAZED FAIENCE USHABTI WITH HEIROGLYPHICS",43.13,United Kingdom,egyptian  | ,statue | text | ,terracotta | ,antiquiti,https://www.ebay.com/itm/CIRCA-664-332BCE-ANCIENT-EGYPTIAN-GLAZED-FAIENCE-USHABTI-WITH-HEIROGLYPHICS/153748215326?hash=item23cc1b961e%3Ag%3AH14AAOSw889d5jRV&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 664-332BCE ANCIENT EGYPTIAN GOLD GILDED USHABTI SHABTI MUSEUM QUALITY",125.48,United Kingdom,egyptian  | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-664-332BCE-ANCIENT-EGYPTIAN-GOLD-GILDED-USHABTI-SHABTI-MUSEUM-QUALITY/153748215636?hash=item23cc1b9754%3Ag%3AsmMAAOSwJoBd5jR6&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1000AD VIKING ERA NORDIC BRONZE PLATE TYPE BROOCH DRAGON FORM",10.97,United Kingdom,viking | ,clothing | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1000AD-VIKING-ERA-NORDIC-BRONZE-PLATE-TYPE-BROOCH-DRAGON-FORM/153748326597?hash=item23cc1d48c5%3Ag%3AmVUAAOSwI11d5ljE&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1000AD VIKING ERA NORSE BRONZE BRACELET WITH SERPENT HEAD TERMINALS",9.15,United Kingdom,viking | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1000AD-VIKING-ERA-NORSE-BRONZE-BRACELET-WITH-SERPENT-HEAD-TERMINALS/153748324746?hash=item23cc1d418a%3Ag%3AVrMAAOSws8Nd5lfg&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1000AD VIKING ERA NORSE BRONZE LONGSHOT ARROWHEAD BATTLE OBJECT SUPERB",39.21,United Kingdom,viking | ,weapon | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1000AD-VIKING-ERA-NORSE-BRONZE-LONGSHOT-ARROWHEAD-BATTLE-OBJECT-SUPERB/153748220557?hash=item23cc1baa8d%3Ag%3AuwoAAOSwG5td5jZH&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1000AD VIKING ERA NORSE BRONZE LUNAR PENDANT VERY NICE",15.03,United Kingdom,viking | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1000AD-VIKING-ERA-NORSE-BRONZE-LUNAR-PENDANT-VERY-NICE/153748268751?hash=item23cc1c66cf%3Ag%3Amt0AAOSwqAZd5kfL&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1100AD VIKING ERA NORDIC BRONZE THORS HAMMER AMULET W/TWISTED LOOP",99.34,United Kingdom,viking | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1100AD-VIKING-ERA-NORDIC-BRONZE-THORS-HAMMER-AMULET-W-TWISTED-LOOP/153748265454?hash=item23cc1c59ee%3Ag%3A3dMAAOSwTs9d5kZC&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 CIRCA 900-1100AD VIKING ERA NORSE BRONZE TRI-LOBED ARROWHEAD WAR RELIC",11.11,United Kingdom,viking | ,weapon | ,metal | ,antiquiti,https://www.ebay.com/itm/CIRCA-900-1100AD-VIKING-ERA-NORSE-BRONZE-TRI-LOBED-ARROWHEAD-WAR-RELIC/153748328126?hash=item23cc1d4ebe%3Ag%3AecUAAOSwxaNd5ll9&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 DETECTOR FINDS ANCIENT ROMAN BRONZE OPENWORK MILITARY MOUNT",1.29,United Kingdom,roman | ,decoration | tool | ,metal | ,antiquiti,https://www.ebay.com/itm/DETECTOR-FINDS-ANCIENT-ROMAN-BRONZE-OPENWORK-MILITARY-MOUNT/153748333619?hash=item23cc1d6433%3Ag%3AtRcAAOSwvchd5lrX&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 DETECTOR FINDS ANCIENT SILVER MOUSE FIGURINE VERY INTERESTING",32.68,United Kingdom,?,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/DETECTOR-FINDS-ANCIENT-SILVER-MOUSE-FIGURINE-VERY-INTERESTING/153748333836?hash=item23cc1d650c%3Ag%3AgMQAAOSwFWNd5lr6&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EGYPTIAN SCARAB  Carved Stone, Vintage",14.99,United States,egyptian  | ,jewellery | tool | ,stone | ,pandorumred,https://www.ebay.com/itm/EGYPTIAN-SCARAB-Carved-Stone-Vintage/163968548164?hash=item262d497d44%3Ag%3Av2wAAOSwfopd1bIN&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT BRONZE OBJECT, WINGED LADY, VERY INTERESTING",11.11,United Kingdom,european | ,?,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-BRONZE-OBJECT-WINGED-LADY-VERY-INTERESTING/153748333217?hash=item23cc1d62a1%3Ag%3AyaAAAOSwOIpd5lql&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT BRONZE RING. NEEDS FURTHER RESEARCH",5.49,United Kingdom,european | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-BRONZE-RING-NEEDS-FURTHER-RESEARCH/153748318526?hash=item23cc1d293e%3Ag%3AP2YAAOSwoeVd5laK&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT ROMAN AE BRONZE FERTILITY AMULET THOROUGHLY CLEANED",67.97,United Kingdom,roman | european | ,religious | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-AE-BRONZE-FERTILITY-AMULET-THOROUGHLY-CLEANED/153748331337?hash=item23cc1d5b49%3Ag%3ABKkAAOSwbn1d5lou&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT ROMAN BRONZE KNEE SHAPED BROOCH, RARER TYPE",24.83,United Kingdom,roman | european | ,?,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-BRONZE-KNEE-SHAPED-BROOCH-RARER-TYPE/153748266641?hash=item23cc1c5e91%3Ag%3AMfoAAOSw2Vdd5kbP&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT ROMAN BRONZE MEDICAL SCALPEL CIRCA 200-300AD",53.59,United Kingdom,roman | european | ,tool | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-BRONZE-MEDICAL-SCALPEL-CIRCA-200-300AD/153748226784?hash=item23cc1bc2e0%3Ag%3AVIoAAOSwnw5d5jg7&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT ROMAN BRONZE RING WITH RULER DEPICTION",36.6,United Kingdom,roman | european | ,jewellery | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-BRONZE-RING-WITH-RULER-DEPICTION/153748317226?hash=item23cc1d242a%3Ag%3AbI8AAOSwChtd5lYh&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS ANCIENT ROMAN BRONZE WOLF FIGURINE CIRCA 200-300AD",86.27,United Kingdom,roman | european | ,statue | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-ANCIENT-ROMAN-BRONZE-WOLF-FIGURINE-CIRCA-200-300AD/153748267266?hash=item23cc1c6102%3Ag%3AtvEAAOSwKpNd5kcR&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EUROPEAN FINDS CIRCA 200-300AD INTACT ANCIENT ROMAN BRONZE CASKET KEY",26.14,United Kingdom,roman | european | ,household | ,metal | ,antiquiti,https://www.ebay.com/itm/EUROPEAN-FINDS-CIRCA-200-300AD-INTACT-ANCIENT-ROMAN-BRONZE-CASKET-KEY/153748259490?hash=item23cc1c42a2%3Ag%3AHbwAAOSwiJRd5kTJ&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Exquisite Antique Roman Pottery artifact 2 1/2"" [Y8-W6-A9]",34.91,United States,roman | ,religious | vessel | ,terracotta | ,datadriven1,https://www.ebay.com/itm/Exquisite-Antique-Roman-Pottery-artifact-2-1-2-Y8-W6-A9/372863666905?hash=item56d0680ad9%3Ag%3AWqwAAOSw3xJXoYun&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EXTREMELY ANCIENT ROMAN HIGHLY DECORATED LEGIONARY GLADIUS CIRCA 12AD",199.0,Morocco,roman | ,?,?,antika777,https://www.ebay.com/itm/EXTREMELY-ANCIENT-ROMAN-HIGHLY-DECORATED-LEGIONARY-GLADIUS-CIRCA-12AD/352874024875?hash=item5228ee4fab%3Ag%3AQtAAAOSwaTtdpwpQ&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 EXTREMELY RARE ROMAN MILITARY GLADIUS SWORD SCABBARD MOUNT DECORATION+++",79.99,Norway,roman | ,tool | decoration | ,?,aurelius1962,https://www.ebay.com/itm/EXTREMELY-RARE-ROMAN-MILITARY-GLADIUS-SWORD-SCABBARD-MOUNT-DECORATION/324008874431?hash=item4b706f11bf%3Ag%3AGSoAAOSwFINd8CJu&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 FANTASTIC ANCIENT ROMAN BRONZE RING - CIRCA 200-400AD",1.29,United Kingdom,roman | ,jewellery | ,metal | ,ancient_history,https://www.ebay.com/itm/FANTASTIC-ANCIENT-ROMAN-BRONZE-RING-CIRCA-200-400AD/324004225406?hash=item4b7028217e%3Ag%3AalUAAOSwRl1d6TX0&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 FINEST CIRCA 1200-1300AD. ANCIENT ISLAMIC GLAZED SELJUK OIL LAMP",27.45,United Kingdom,islamic | ,vessel | ,?,antiquiti,https://www.ebay.com/itm/FINEST-CIRCA-1200-1300AD-ANCIENT-ISLAMIC-GLAZED-SELJUK-OIL-LAMP/153748185925?hash=item23cc1b2345%3Ag%3AWvwAAOSw6-5d5ivF&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 FINEST CIRCA 200-300AD ANCIENT ROMAN SILVER CROSSBOW BROOCH",40.52,United Kingdom,roman | ,clothing | religious | ,metal | ,antiquiti,https://www.ebay.com/itm/FINEST-CIRCA-200-300AD-ANCIENT-ROMAN-SILVER-CROSSBOW-BROOCH/153748327701?hash=item23cc1d4d15%3Ag%3AQFgAAOSwp2dd5llJ&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 FINEST CIRCA 200-400AD ROMAN ERA GLASS IRIDESCENT COSMETIC BOTTLE",83.35,United Kingdom,roman | ,vessel | ,glass | ,antiquiti,https://www.ebay.com/itm/FINEST-CIRCA-200-400AD-ROMAN-ERA-GLASS-IRIDESCENT-COSMETIC-BOTTLE/153748184493?hash=item23cc1b1dad%3Ag%3Ac5oAAOSwvudd5is-&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 GENUINE ANCIENT ROMAN BRONZE RING--DETECTOR FIND",7.19,United Kingdom,roman | ,jewellery | ,metal | ,johnboy2954,https://www.ebay.com/itm/GENUINE-ANCIENT-ROMAN-BRONZE-RING-DETECTOR-FIND/352877237835?hash=item52291f564b%3Ag%3Az2oAAOSwRsJd5tK1&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 GENUINE ANCIENT ROMAN BRONZE WEDDING RING--DETECTOR FIND",15.04,United Kingdom,roman | ,jewellery | ,metal | ,johnboy2954,https://www.ebay.com/itm/GENUINE-ANCIENT-ROMAN-BRONZE-WEDDING-RING-DETECTOR-FIND/352877225971?hash=item52291f27f3%3Ag%3AzZsAAOSwATdd5tDX&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Greek Arrowhead",6.52,United Kingdom,greek | ,weapon | ,?,del550,https://www.ebay.com/itm/Greek-Arrowhead/153748499227?hash=item23cc1feb1b%3Ag%3AL9AAAOSwHIBd5oiC&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Iron arrowhead 10-12 centuries from the Viking settlement.",8.99,Ukraine,viking | ,weapon | ,metal | ,ua2015.anato,https://www.ebay.com/itm/Iron-arrowhead-10-12-centuries-from-the-Viking-settlement/264557968433?hash=item3d98e23c31%3Ag%3ABeYAAOSwJ5Bd6eex&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 Islamic Agate خاتم عقيق  منقوش اللهstone engraved Allah 925 silver man ring 8",19.99,Bahrain,islamic | ,jewellery | ,stone | metal | ,manamafar,https://www.ebay.com/itm/Islamic-Agate-stone-engraved-Allah-925-silver-man-ring-8/383299715262?hash=item593e7180be%3Ag%3AckUAAOSwB-ZdaRYd&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 it is a lot of ancient orthodox Russian cross",20.0,Russia,russian | ,religious | ,?,petblino-0,https://www.ebay.com/itm/it-is-a-lot-of-ancient-orthodox-Russian-cross/163975084637?hash=item262dad3a5d%3Ag%3As%7EgAAOSwhY1d6L8j&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 job lot women's bronze decorations",12.0,Russia,?,decoration | ,metal | ,petblino-0,https://www.ebay.com/itm/job-lot-womens-bronze-decorations/163975068682?hash=item262dacfc0a%3Ag%3AAJoAAOSwsnVd6LrZ&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 job lot women's bronze decorations of the  Viking  Age",8.7,Russia,viking | ,decoration | ,metal | ,petblino-0,https://www.ebay.com/itm/job-lot-womens-bronze-decorations-of-the-Viking-Age/163975098292?hash=item262dad6fb4%3Ag%3A8gIAAOSwhJtd6MFO&LH_Auction=1
2019-12-10 00:00:00,"Dec 10, 2019 job lot women's silver decorations of the  Viking  Age",15.5,Russia,viking | ,decoration | ,metal | ,petblino-0,https://www.ebay.com/itm/job-lot-womens-silver-decorations-of-the-Viking-Age/163975066490?hash=item262dacf37a%3Ag%3A1fYAAOSw0Udd6LpT&LH_Auction=1
