" 2018 Rare Large Ancient Egyptian Faience Amenhotep III  (1388 - 1351 BC )","egyptian",,,,,,
" 2018 LARGE ANCIENT EGYPTIAN GLAZED FAIENCE FACE OF PHAROAH","egyptian",,,,,,
" 2018 4 Ancient Neolithic Flint Scrapers"," Stone Age"," VERY RARE !!  TOP !!","pre-historic",,,,
" 2019 Egyptian faience Sahbti 12","5 cm.","egyptian",,,,,
" 2018 ANCIENT ROMAN BRONZE LARGE DOUBLE HEADED BALSAMARIUM - 200-400 AD (1)","roman",,,,,,
" 2019 Ax of the Scythians"," with solar signs"," 2nd century AD","celt",,,,
" 2018 Ottoman Turkish antique IRON ISLAMIC calligraphy SCISSORS"," No Provenance","islamic",,,,,
" 2018 A338.Viking style small bronze scull","viking",,,,,,
" 2019 SCARCE CIRCA 100-300AD ROMAN ERA BRONZE PATERA OR POMMEL RAMS HEAD","roman",,,,,,
" 2018 large Sahara Neolithic celt"," 7+"," heavy duty"," some color","celt",,,
" 2018 VIKING SHIP VINTAGE OIL PAINTING ON CANVAS SIGNED 16X 20. W/FRAME 17 1/4X 21","viking",,,,,,
" 2019 CIRCA 1264 BC ANCIENT EGYPTIAN Funerary BOAT W/HIEROGLYPHS ANUBIS -Sons Of HORUS","egyptian",,,,,,
" 2018 Ancient Roman bronze Head of Eagle L=20x15x12mm  9gr","roman",,,,,,
" 2018 ROMAN BRONZE ARCHER PHALERA -JUPITER","roman",,,,,,
" 2019 Franklin Mint"," The Fighting Men of the American Revolution - Massachusetts","america",,,,,
" 2019 PAIR OF NICE AUTHENTIC HARDSTONE CELTS FROM OLD CHICAGO ARTIFACT COLLECTION","celt",,,,,,
" 2019 ANCIENT ROMAN DECORATED SALT/PEPPER POT 2nd-3rd Cent AD (1)","roman",,,,,,
" 2018 3260	Ancient Roman bronzе bell.","roman",,,,,,
" 2018  ANTIQUE Ottoman HANDMADE GOLD IRON ISLAMIC SCISSORS","islamic",,,,,,
" 2019 A rare piece of sex in the ancient Egyptians","egyptian",,,,,,
" 2019 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS - PANTHER  4.9gr 20.0mm","roman",,,,,,
" 2019 Rare ancient Roman bronze toy Cutlery"," 2nd to 4th Century ad .","roman",,,,,
" 2018 Ancient Egyptian Granite Cat 2800 BC -2750 BC","egyptian",,,,,,
" 2018 larger sized Sahara Neolithic celt",5.5," polished"," some color","celt",,,
" 2018 SCARCE-ROMAN BRONZE MILITARY ARMOUR CONNECTOR CIRCA 200 AD","roman",,,,,,
" 2018 THE VIKING Silver Color Tobacco Pipe museum quality artifact VERY Stunning","viking",,,,,,
" 2018 440-404 BC Attica"," Athens Athena / Owl Ancient Greek Silver Tetradrachm","greek",,,,,
" 2019 Egyptian Antiquities Reproduction","egyptian",,,,,,
" 2018 ANCIENT ROMAN BRONZE BALSAMARIUM  circa 200 - 300 AD (+159)","roman",,,,,,
" 2018 Rare Roman Terracotta Pot Rare Ancient Artifact 620g","roman",,,,,,
" 2018 MUSEUM QUALITY ROMAN BRONZE TWISTED STYLUS CIRCA 100 AD","roman",,,,,,
" 2019 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 UNIQUE ROMAN PERIOD BRONZE APPLICATION / DECORATION - VERY NICE PATINA","roman",,,,,,
" 2019 SCARCE - GREEK ARCHAIC PERIOD BRONZE MOUND DEPICTING LION ATTACKING A BOAR CA 75","greek",,,,,,
" 2018 Large Roman Bronze Dolphin Mount","roman",,,,,,
" 2019 VERY INTERESTED ANCIENT ROMAN IMPERIAL TERRACOTTA MUG DECORATED 150","1mm","roman",,,,,
" 2018 Unique Ancient Roman Bronze Phallus with Snake 1st-3rd Century AD","roman",,,,,,
" 2018 LOT OF 26 ARTIFACTS ANCIENT ROMAN MEDIEVAL OLD METAL DETECTOR FINDS EUROPE","roman",,,,,,
" 2019  An early 19thC Replica Egyptian Cat  Goddess Bastet","egyptian",,,,,,
" 2018 ANCIENT ROMAN IMPERIAL LEGIONARY BRONZE DIPLOMA FRAGMENT PART 3 OF 4 / 69/79 AD","roman",,,,,,
" 2018 INTERESTING ANCIENT INDUS VALLEY ARCHAIC CA.2000 BC PAINTED TERRACOTTA ZEBU BULL","indus",,,,,,
" 2019 Persian Old Carnelian intaglio stone Lovely Cabochon # 8k","near east",,,,,,
" 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 9",1996,"america",,,,,
" 2019 CIRCA 100-300AD ROMAN ERA BRONZE SURGICAL IMPLEMENT. RARE","roman",,,,,,
" 2018 VERY RARE HUGE EGYPTIAN SARCOPHAGUS"," LATE PERIOD 664 - 332 BC (1) 20CM 1.36KG!!","egyptian",,,,,
" 2018 3 important Egyptian artefacts with Provenance And 1940's letters from Egypt","egyptian",,,,,,
" 2018 ANTIQUE EGYPTIAN PTOLEMAIC WOOD PANEL","egyptian",,,,,,
" 2018 393-294 BC Attica Athens Athena / Owl Ancient Greek Silver Tetradrachm NGC Ch AU","greek",,,,,,
" 2019 Roman legionaries Battle Prayer God"," Accent Metal Detecting Find. No Reserve","roman",,,,,
" 2018 ANCIENT ROMAN BRONZE DIPLOMA FRAGMENT - 100/400 AD","roman",,,,,,
" 2018 RARE 3000 BC Asian Alien Carving Stone Age Neolithic Ancient Artifact Hongshan A","pre-historic",,,,,,
" 2018 VERY RARE VINTAGE HAND MADE STONE EGYPTIAN NILE CROCODILE-LARGE SIZE","egyptian",,,,,,
" 2018 A390.Roman style bronze phalera Medusa head","roman",,,,,,
" 2018 Ancient Viking bronze artifacts. Metal detector finds","viking",,,,,,
" 2018 Grand Tour period Roman style glass cameo","roman",,,,,,
" 2018 Pair of Pre-Columbian  Mayan  Jadeite  Circular  Ear Spools","america",,,,,,
" 2018 Authentic Greek Terracotta Group late 5th/4th Century B.C","greek",,,,,,
" 2018 MUSEUM QUALITY ROMAN BRONZE SPATULA CIRCA 200-300 AD","roman",,,,,,
" 2018 ROMAN ANCIENT BRONZE FISH APPLIQUE- 200-400 AD (1)","roman",,,,,,
" 2018 A small deposit of stone","PRECOLUMBIAN","CHAVIN","MOCHE","america",,,
" 2018 NEOLITHIC HOURGLASS GAME STONE","pre-historic",,,,,,
" 2018 VINTAGE ART DECO 1920s. BRONZE POT METAL EGYPTIAN SPHINX SCULPTURE NICE PATINA.","egyptian",,,,,,
" 2018 Lot of 5 terracotta Greco Roman Fine heads Egypt 1st century BC- 1st CE","greek",,,,,,
" 2018 (7) Fine Sahara Neolithic Plugs / Labrets"," Prehistoric African Artifacts","pre-historic",,,,,
" 2018 Rare Ancient Egyptian Seated Thutmose II   (1493 to 1479 BC )","egyptian",,,,,,
" 2018 (7) Nice Sahara Neolithic Plugs / Labrets"," Prehistoric African Artifacts","pre-historic",,,,,
" 2018 LOT OF 3 ANCIENT ROMAN IRON AROW HEADS UNCLEANED","roman",,,,,,
" 2018 ANCIENT ROMAN LEAD ANIMAL VERY NICE AND INTEREST 14.7gr 29mm","roman",,,,,,
" 2018 Very good iron tipSrezen Vikings"," Kievan Rus 10-13 AD № 424/4","viking",,,,,
" 2018 Rare Ancient Egyptian Blue Cat Attached With Baboon (2800 BC -2750 BC)","egyptian",,,,,,
" 2019 RICHLY DECORATED VIKING ERA Bronze Fire Starter - INTERESTING MODEL","viking",,,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (2)","roman",,,,,
" 2019 Superb and important corinthian greek zoomorphic skypos 600 bc","greek",,,,,,
" 2018  MUSEUM QUALITY INDUS VALLEY PAINTED PLATE CIRCA 1900-1000 BC","indus",,,,,,
" 2018 RARE BRONZE POMEGRANATE SHAPED ROMAN BELL //848","roman",,,,,,
" 2018 Extremely Rare and intresting type Roman compasses Pergel working!!","roman",,,,,,
" 2018 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (3)","indus",,,,,,
" 2019 Ancient iron knives of Kievan Rus Viking 8-11 century. # 516","viking",,,,,,
" 2018  Roman Measure Of Severity","roman",,,,,,
" 2019 Ancient iron knives of Kievan Rus Viking 8-11 century. # 515","viking",,,,,,
" 2018 EXTREMELY RARE ROMAN PERIOD COMPACT Bronze & Lead PLUMB BOB+++","roman",,,,,,
" 2018 Ancient Teracotta Head Bactrian C.300 BC NO RESERVE  #TR6100","near east",,,,,,
" 2019 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 ANCIENT ROMAN BRONZE APPLIQUE","roman",,,,,,
" 2018 MUSEUM QUALITY CIRCA 100 BC-AD CELTIC BRONZE SCYTHE","celt",,,,,,
" 2018 PAIR OF FINE AUTHENTIC POLISHED CELTS FROM OLD CHICAGO ARTIFACT COLLECTION","celt",,,,,,
" 2018 Outstanding Ancient Roman Bronze Applique of Medusa Gorgona circa 100 AD (+375)","roman",,,,,,
" 2018 Large Antique Islamic Middle East Damascene Brass Tray With Silver and Copper","near east",,,,,,
" 2019 Egyptian last century faience hand amuelt","egyptian",,,,,,
" 2019 Scythian akinak. Scythians. 8th century. 57 cm. Excellent condition. ORIGINAL","celt",,,,,,
" 2018 Medieval Blacksmithing Anvil. Viking Age.","viking",,,,,,
" 2018 HEAD OF DEER IN BONE"," NEOLITHIC","pre-historic",,,,,
" 2019 RARE ANCIENT GANDHARA BRONZE BIRD NICE QUALITY (2)","indus",,,,,,
" 2018 ANCIENT ROMAN BRONZE SURGICAL INSTRUMENT/IMPLEMENT","roman",,,,,,
" 2018 Ancient Roman Bronze  Artifacts Indefinite L= 15-40mmmm Quality","roman",,,,,,
" 2018 Rare Sahara Neolithic Angelfish - Petrified Dino Bone","pre-historic",,,,,,
" 2018 SAHARIAN Neolithic Terracotta POT - 10 cm diameter x 11 cm height","pre-historic",,,,,,
" 2018 Beautiful Ancient Greek South Italian Corinthian Oinoche. 350 B.C. Remarkable.","renaissance",,,,,,
" 2019 4800Y.O: GREAT AX 155mms DANISH STONE AGE NEOLITHIC FLINT SINGLE GRAVE CULTURE","pre-historic",,,,,,
" 2018 RARE ROMAN BRONZE SCULPTURE ","TWO PERSONS"," APPLIED 100-300 AD","roman",,,,
" 2019 PERFECT VINTAGE GREEK ATTICA ATHENS OWL ON COLUMN","greek",,,,,,
" 2018 Mixed Artifact Lot Roman"," Medieval etc.","roman",,,,,
" 2018 Ancient bronze icon Vikings"," Kievan Rus 12-13 AD № 478/3.","viking",,,,,
" 2018 ROMAN TERRACOTTA POT"," RARE ANCIENT ARTIFACT (2)","roman",,,,,
" 2018  ROMAN UNIQUE PATERN AND GOLD PLATED","roman",,,,,,
" 2018 23. Roman Application -Head","roman",,,,,,
" 2018 4 Ancient Neolithic Flint Scrapers"," Stone Age"," VERY RARE !!  TOP !!","pre-historic",,,,
" 2019 BEAUTIFUL ANCIENT EGYPTIAN GLAZED FAIENCE AMPHORA WITH FACE OF ANUBIS","egyptian",,,,,,
" 2019 CELTIC BRONZE OMEGA BRACALET","celt",,,,,,
" 2018 Roman silver zoomorphic military fitting","roman",,,,,,
" 2018 Ancient Egyptian Blue Faience plate with lotus symbol and sitting person 18 cm Ø","egyptian",,,,,,
" 2018 156	Ancient Roman bronze scalpel","roman",,,,,,
" 2018 Lot of 4 Iron ROMAN Artifacts - Circa 100-300 AD               /689","roman",,,,,,
" 2018 VERY RARE ANCIENT ROMAN BRONZE FINGERLINGS WITH FROG  6.1gr  23.0mm","roman",,,,,,
" 2019 VERY BEAUTIFUL- CIRCA 100-300AD - ROMAN LEGIONARY BRONZE LION ATTACKING MOUNT","roman",,,,,,
" 2019 RARE GENUINE Ancient Roman Large Oil Container MAGNIFIQUE","roman",,,,,,
" 2018 A313. Roman style bronze pathera handle.","roman",,,,,,
" 2018 Large Roman Bronze Strigil","roman",,,,,,
" 2018 Franklin Mint"," The Fighting Men of the American Revolution - S Carolina Private","america",,,,,
" 2018 Antique Egyptian Head of King Tutankhamen Plaster Sculpture 6 1/4HX5 1/4WX3 D","egyptian",,,,,,
" 2018 RARE ROMAN IRON FORK CIRCA 100-200 AD","roman",,,,,,
" 2018 3257	Ancient Roman bronze door-lock bolt","roman",,,,,,
" 2018 ANCIENT ROMAN ERA 100-400 AD EUROPEAN BRONZE HEAD OF A GODDESS","roman",,,,,,
" 2019 Ancient iron knives of Kievan Rus Viking 8-11 century. # 512","viking",,,,,,
" 2019 Ancient iron knives of Kievan Rus Viking 8-11 century. # 513","viking",,,,,,
" 2019 Ancient iron knives of Kievan Rus Viking 8-11 century. # 514","viking",,,,,,
" 2018 Amazing rare Coptic Egyptian papyrus  in Greek and Latin","egyptian",,,,,,
" 2018 Bronze Pyramid Pencil Sharpener ancient Egyptian style.","egyptian",,,,,,
" 2019 Rare Large Ancient Egyptian Horus (c.2400-2300)","egyptian",,,,,,
" 2018 Very large egyptian Saït period sarcophagus' panel"," XXVIth dynasty 33*19 in !!!","egyptian",,,,,
" 2018 UNUSED FIRST EDITION COPY OF WHO'S WHO IN INDIAN RELICS NO. 10",2000,"america",,,,,
" 2018 ** AMAZING ** Ancient Roman bronze LEGIONARY Aplique","roman",,,,,,
" 2018 LOT OF 5 ANCIENT ROMAN BRONZE HORSE HARNESS MOUNT DECORATIONS 2-3 AD","roman",,,,,,
" 2018 Sunsymbol and detailled face"," GOLD"," Roman Imperial"," 1st to 4th century AD","roman",,,
" 2019 ancient Egyptian Wooden Boat (old Kingdom)","egyptian",,,,,,
" 2018 Very good bronze icons  Kievan Rus Vikings 12-13 AD № 448/4.","viking",,,,,,
